realisation,F1_RL,F1_RF,F1_tau,B_RL,B_RF,B_tau,dF_RL_RF,dB_RL_RF,dF_RL_tau,dB_RL_tau
108,0.9067580890253121,0.9131395745510273,0.909022137285911,0.023636363636363643,0.1589606060606061,0.31233636363636363,-0.006381485525715269,-0.13532424242424246,-0.0022640482605988943,-0.2887
109,0.9067743685677229,0.9123909187864865,0.9077739660449181,0.023600000000000003,0.15942424242424244,0.3108727272727273,-0.005616550218763616,-0.13582424242424243,-0.0009995974771952465,-0.2872727272727273
110,0.9067409470775537,0.9127921329102894,0.9084984256707744,0.023648484848484853,0.15846060606060605,0.30940909090909097,-0.006051185832735673,-0.1348121212121212,-0.0017574785932207293,-0.2857606060606061
111,0.9067324281386705,0.9130926075846336,0.9086332505555009,0.02362424242424243,0.15752121212121215,0.3074575757575758,-0.006360179445963121,-0.1338969696969697,-0.0019008224168304277,-0.2838333333333334
112,0.9067285383387984,0.913219409677474,0.9084300354028728,0.023648484848484853,0.16333939393939392,0.323069696969697,-0.006490871338675541,-0.13969090909090906,-0.0017014970640744087,-0.29942121212121214
113,0.9067655729017092,0.9132724215431302,0.9091444919784001,0.023636363636363643,0.15654545454545457,0.3177030303030303,-0.006506848641420926,-0.13290909090909092,-0.0023789190766908552,-0.2940666666666667
114,0.9067670887927659,0.912660695903885,0.9082177405641347,0.02362424242424243,0.15019090909090912,0.2981878787878788,-0.005893607111119081,-0.1265666666666667,-0.0014506517713688272,-0.27456363636363634
115,0.9068770886643865,0.9128841777977333,0.9087572003949062,0.023648484848484853,0.14821515151515152,0.3025787878787879,-0.006007089133346799,-0.12456666666666667,-0.001880111730519607,-0.27893030303030303
116,0.9067517460855962,0.9131522600238606,0.9089751339892342,0.023612121212121216,0.16874242424242425,0.3201424242424243,-0.006400513938264463,-0.14513030303030303,-0.0022233879036380744,-0.2965303030303031
117,0.9068067315909617,0.9120555633335753,0.9072004157265927,0.023636363636363643,0.1418848484848485,0.31331212121212126,-0.005248831742613591,-0.11824848484848485,-0.0003936841356310117,-0.28967575757575764
